application_id,application_date,loan_type,loan_amount_requested_usd,loan_purpose,repayment_tenure_months,applicant_ssn,applicant_full_name,applicant_date_of_birth,applicant_gender,applicant_marital_status,applicant_level_of_education,applicant_street_address,applicant_city,applicant_state,applicant_zip_code,applicant_phone_number,applicant_email_address,employment_type,employer_name,duration_of_employment_years,monthly_income_usd,bank_account_number,next_of_kin_full_name,next_of_kin_relationship,next_of_kin_phone_number
USLW-APP-20241128-991,2024-11-28,Personal,27504.0,Medical Expenses,30.0,669-20-1490,Robert Fisher,1958-12-09,Other,Married,Some College,35838 Mills Via,Lake Donna,Virginia,50989.0,0016642106786088,zalvarez@adams-moss.com,Self-Employed,"Padilla, Carrillo and Holmes LLC",9.5,15076.0,58135574.0,Misty Fry,Spouse,73641156051694
USLW-APP-20241027-332,2024-10-27,Personal,36166.0,Other,56.0,446-73-9008,Billy Jones,1950-09-28,Male,Separated,Bachelor's Degree,9541 Silva Walks,South John,Texas,72989.0,1049588241,joel26@yahoo.com,Self-Employed,Brown-Singh LLC,11.8,16135.0,82162610.0,Jasmine Harper,Parent,155506424017001
USLW-APP-20240409-708,2024-04-09,Auto,29256.0,Refinance,64.0,571-21-9377,Katherine Ford,2006-09-29,Female,Divorced,Doctorate,1577 Sharon Gardens Suite 643,Jeremyburgh,Nebraska,26759.0,18312620222488,barrettvalerie@gmail.com,Salaried,"Lopez, Mcclure and Meyer Corp.",9.1,19118.0,50832613.0,John Stewart,Sibling,0016705363319898
USLW-APP-20240501-554,2024-05-01,Mortgage,937786.0,Refinance,256.0,148-59-9094,Steven Berger Jr.,1959-11-10,Male,Separated,High School Diploma,920 James Spur,West Jose,Michigan,48528.0,00047064002326,davischad@hotmail.com,Hourly,"Reilly, Adams and Barrett Corp.",7.3,13469.0,68558439.0,Sharon Vaughn,Sibling,0012722198323
USLW-APP-20241005-749,2024-10-05,Small Business,169936.0,Inventory,63.0,242-01-5550,Nicole Harrington,1953-09-19,Male,Separated,Some College,741 Sullivan Islands Apt. 855,Danaland,Wisconsin,943.0,3392678695,mcarpenter@peterson-park.biz,Self-Employed,"Johnson, Wilson and Shaw LLC",11.8,21983.0,86996248.0,Krystal Watson,Spouse,5993293452
USLW-APP-20241011-610,2024-10-11,Personal,22137.0,Vacation,47.0,157-96-4396,Nicole Harrison,1973-11-16,Male,Married,High School Diploma,57803 Yvette Light,Port Barbaraville,West Virginia,48447.0,520497136746950,shawcharles@gmail.com,Salaried,Clark-Duncan Corp.,4.7,17600.0,28563477.0,Dawn Miller,Parent,0018858566324
USLW-APP-20250329-357,2025-03-29,Personal,43349.0,Vacation,13.0,027-94-9688,Troy Fisher,1958-01-03,Female,Single,Doctorate,274 Tucker Crescent,Pamelaport,Wisconsin,27182.0,00193093713972205,dianegibson@hotmail.com,Hourly,Richardson PLC Corp.,7.8,8878.0,11670584.0,Paul Mckenzie,Spouse,14967177673
USLW-APP-20240821-927,2024-08-21,Personal,32402.0,Education,28.0,536-37-7632,Michael Wood,1998-06-24,Male,Single,Associate's Degree,4611 Daniel Estates,Jayberg,Alabama,40393.0,158235021591483,lawsonjoshua@gmail.com,Self-Employed,Taylor-Walker LLC,10.1,8036.0,30235463.0,Sarah Hays,Parent,890944599169362
USLW-APP-20240725-154,2024-07-25,Mortgage,702183.0,Refinance,256.0,309-88-1473,Jeffrey Day,1955-04-26,Other,Divorced,Doctorate,84252 Walker Turnpike Suite 246,Johnsonmouth,Colorado,96891.0,15849089935601,millsrose@hotmail.com,Salaried,"Powell, Solis and Mitchell Corp.",4.7,11129.0,22308078.0,Christopher Curtis,Sibling,18051715628179
USLW-APP-20240601-126,2024-06-01,Mortgage,590392.0,Refinance,202.0,093-08-9214,Derrick Hernandez,1959-04-24,Female,Widowed,Master's Degree,29266 David Highway Suite 269,Conwaymouth,Wisconsin,73366.0,820867569044903,austinryan@parks-elliott.com,Salaried,"Weber, Osborn and Lopez Corp.",4.1,13131.0,112757335.0,Maria Dyer,Parent,7796011193
USLW-APP-20241203-940,2024-12-03,Personal,37555.0,Debt Consolidation,54.0,118-67-6384,Elizabeth Townsend,1999-05-02,Male,Divorced,High School Diploma,848 Little Field,Smithfort,Kansas,48392.0,0019646370028,emilylucas@steele-johnson.com,Self-Employed,Roberts-Bowman LLC,10.8,15399.0,41141410.0,Deborah Grant,Friend,3008576654
USLW-APP-20241105-106,2024-11-05,Personal,30359.0,Debt Consolidation,52.0,230-54-9252,Melissa Herrera,1974-06-19,Female,Widowed,Some College,26469 Russell Square,West Aaron,Texas,7855.0,5666346157,cknight@james.com,Salaried,Shaffer Inc Corp.,16.8,13950.0,41173103.0,Andrew Montgomery,Friend,0010072858127382
USLW-APP-20240805-996,2024-08-05,Personal,20762.0,Education,43.0,463-12-3170,Melvin Martinez,1974-01-31,Male,Separated,Master's Degree,05998 Austin Neck,Gonzalezview,Wisconsin,94715.0,18864591739447,sara29@munoz.com,Self-Employed,"Jones, Scott and Sullivan LLC",2.6,14817.0,76638422.0,Troy Gonzales,Sibling,9809125346385
USLW-APP-20240429-735,2024-04-29,Personal,31745.0,Vacation,41.0,350-23-8379,Anthony Cox,1949-07-12,Male,Separated,Master's Degree,599 Kelley Mews,Timothymouth,Iowa,60147.0,10147472522447,lynnmclaughlin@craig.com,Salaried,Watson-Chandler Corp.,13.3,5621.0,89472060.0,Hannah Lewis,Parent,673290711035322
USLW-APP-20240815-212,2024-08-15,Personal,7074.0,Debt Consolidation,60.0,096-77-4453,Anthony Taylor,2000-03-26,Male,Divorced,Associate's Degree,0014 Weber Light,Bennettview,Iowa,56311.0,843538340042469,cartermiranda@hotmail.com,Salaried,"Rogers, Schmidt and Mendoza Corp.",2.4,26255.0,102906439.0,Tina Wong,Friend,00161266951270078
USLW-APP-20241230-413,2024-12-30,Auto,12508.0,Used Car Purchase,29.0,889-87-3901,Randy Morgan,1965-09-22,Male,Single,High School Diploma,96920 Martin Track,Flowersport,Iowa,13405.0,4094950743700,collinseric@hotmail.com,Self-Employed,Wright PLC LLC,6.0,14942.0,110714639.0,Rachel Vega,Parent,08761430258722
USLW-APP-20250303-199,2025-03-03,Personal,27867.0,Vacation,29.0,652-81-9258,Grace Carr,1978-02-14,Female,Separated,Associate's Degree,7358 Hall Islands,Troyhaven,Wisconsin,95458.0,00139838715545669,uwelch@gmail.com,Salaried,"Williams, Aguilar and Washington Corp.",16.8,6646.0,14663501.0,Sandra Martinez,Friend,553036782437909
USLW-APP-20240727-399,2024-07-27,Auto,10496.0,Used Car Purchase,31.0,224-28-3713,Miguel Romero,1949-07-10,Female,Separated,Some College,226 Kelley Extension Suite 279,New Jameston,Iowa,60084.0,55353937801003,lhatfield@madden-cooke.com,Salaried,Harper-Glass Corp.,24.2,4983.0,26676201.0,Curtis Hicks,Spouse,9302491352696
USLW-APP-20241115-971,2024-11-15,Small Business,228283.0,Equipment Purchase,25.0,567-25-9156,Cheryl Newman,1976-06-17,Female,Widowed,Some College,225 Anita Drive Suite 262,Howardland,West Virginia,20739.0,1817194791,benjaminchavez@hotmail.com,Salaried,Fitzpatrick-Li Corp.,14.5,8600.0,92788068.0,Debra Rodriguez,Parent,1046384973
USLW-APP-20240825-205,2024-08-25,Mortgage,324868.0,Home Purchase,334.0,543-75-6148,Timothy Quinn,1969-04-22,Female,Separated,Doctorate,82095 Amy Prairie,Geoffreyborough,South Dakota,25045.0,2752557144,patriciabrown@hotmail.com,Salaried,Medina and Sons Corp.,9.3,4956.0,15511021.0,Terri Thomas,Friend,110315146340866
USLW-APP-20241006-403,2024-10-06,Personal,43761.0,Debt Consolidation,30.0,721-20-4165,Susan Thompson,1998-06-19,Other,Widowed,Bachelor's Degree,8642 Ashley Dale,Port Gloriafort,Oklahoma,56889.0,133477260814911,cbanks@gmail.com,Self-Employed,"Duffy, Nunez and Smith LLC",10.2,20317.0,22280497.0,Carol Keller MD,Friend,128613192697167
USLW-APP-20240422-667,2024-04-22,Auto,43698.0,Refinance,52.0,388-24-5519,Dwayne Richardson,1951-07-10,Male,Separated,Associate's Degree,26160 Reyes Pine,Beverlytown,Virginia,79954.0,61806505510867,cluna@yahoo.com,Salaried,Wright and Sons Corp.,6.9,18443.0,121320685.0,Elizabeth Howell,Parent,1355013567432
USLW-APP-20241208-190,2024-12-08,Small Business,418640.0,Inventory,36.0,454-59-5736,Lindsay Love,1978-02-25,Female,Divorced,Master's Degree,196 Richardson Squares Apt. 619,South Richardport,South Dakota,79593.0,0933624412,emilyvega@norris-williams.info,Salaried,"Salas, Brown and Barrett Corp.",5.0,27561.0,101677099.0,Lori Thompson,Sibling,3544885763
USLW-APP-20241204-364,2024-12-04,Small Business,399341.0,Equipment Purchase,64.0,562-46-1418,Oscar Garcia,1951-09-13,Other,Divorced,Doctorate,6532 Cody Drives,Gutierrezshire,Nebraska,51464.0,735759697778441,amber81@gmail.com,Hourly,Pearson PLC Corp.,20.8,4379.0,55729608.0,David Rowland,Spouse,1364060562316
USLW-APP-20240624-292,2024-06-24,Personal,5699.0,Medical Expenses,43.0,298-28-0312,Dr. Stephanie Conway,1987-02-13,Male,Married,Associate's Degree,43251 Garcia Village,New Lisastad,Oklahoma,90809.0,9452575338,jessicavasquez@jackson-mendoza.com,Self-Employed,Snyder-Daniel LLC,16.6,8813.0,55850001.0,Caroline Diaz,Friend,4655321151146
USLW-APP-20240511-756,2024-05-11,Personal,37887.0,Medical Expenses,30.0,685-58-4746,Ralph Jacobs,2001-05-14,Female,Married,High School Diploma,2647 Lee Gateway,South Jessica,Texas,22900.0,123105619873017,jacob53@yahoo.com,Salaried,Luna and Sons Corp.,4.7,28733.0,43323016.0,Mr. Robert Oliver II,Spouse,9135250417138
USLW-APP-20240724-526,2024-07-24,Small Business,265570.0,Equipment Purchase,67.0,597-24-2809,Christine Santiago,1968-03-30,Other,Widowed,Doctorate,106 Joseph Curve Suite 126,Marissabury,West Virginia,3924.0,00137663016150446,pbell@fisher-edwards.com,Salaried,Erickson LLC Corp.,3.1,5024.0,35488422.0,Theresa Dodson,Spouse,070627426156150
USLW-APP-20241225-596,2024-12-25,Auto,69530.0,Used Car Purchase,39.0,016-50-9160,Shawn Hall,1977-06-08,Other,Widowed,Some College,60437 Kathleen Port Apt. 055,Danielbury,Nevada,13822.0,0012612475973500,jennifer72@wilcox.com,Salaried,"Johnson, Smith and Lambert Corp.",26.0,29755.0,128258734.0,George King,Spouse,0019434524456
USLW-APP-20241112-772,2024-11-12,Small Business,187690.0,Expansion,75.0,368-55-5122,Jason Vance,1966-10-19,Other,Widowed,Bachelor's Degree,579 Catherine Wells Apt. 342,Mitchellhaven,Texas,56855.0,8007931299,zacharyjimenez@gmail.com,Salaried,Gonzales Ltd Corp.,27.1,3004.0,26193357.0,Kristen Carter,Spouse,9657764629581
USLW-APP-20240712-566,2024-07-12,Personal,38731.0,Debt Consolidation,30.0,705-80-2146,John Rivers,2000-04-04,Female,Widowed,Doctorate,819 Jacob Centers,Williamsonland,Alaska,96944.0,0011763700516,eddie03@gmail.com,Self-Employed,Yang Ltd LLC,14.6,21193.0,46455376.0,Kristy Davis,Sibling,0694435941260
USLW-APP-20250220-119,2025-02-20,Personal,27982.0,Medical Expenses,16.0,140-77-3929,Zachary Taylor PhD,1958-10-02,Male,Separated,High School Diploma,8765 Richard Lakes,Davidville,South Carolina,51096.0,3721337495,amy17@griffith.com,Hourly,Luna-Barnes Corp.,11.8,18802.0,18154168.0,Holly Morse,Sibling,1922221998
USLW-APP-20250112-629,2025-01-12,Small Business,372752.0,Inventory,56.0,153-27-2590,Johnny Trujillo,1976-12-22,Other,Widowed,Associate's Degree,2733 Castillo Camp Apt. 817,North Jamesstad,Nevada,48480.0,47622183727252,heather81@burch-collins.org,Salaried,Brown Inc Corp.,28.6,7747.0,35354831.0,Brenda Bentley,Spouse,7745296399
USLW-APP-20241116-755,2024-11-16,Small Business,74716.0,Equipment Purchase,33.0,219-30-7156,Christina Michael,1985-09-26,Female,Divorced,Associate's Degree,2060 Boyd Divide Suite 941,Jakeberg,Oklahoma,87406.0,0017378857741,marioharper@lane.com,Salaried,Hensley-Christian Corp.,23.3,26007.0,17811761.0,Susan Bailey,Spouse,7224383622
USLW-APP-20240703-518,2024-07-03,Personal,14571.0,Other,42.0,065-07-6379,Chelsea Scott,1990-09-02,Other,Separated,High School Diploma,5907 Martinez Course Suite 261,Brycefort,Ohio,24954.0,3610406773,matthew97@yahoo.com,Salaried,"Villanueva, Simmons and Estrada Corp.",3.3,19116.0,121614634.0,Michael Hood,Parent,0018422412387280
USLW-APP-20240602-847,2024-06-02,Mortgage,684588.0,Home Purchase,225.0,222-98-7444,Amber Schmidt,1963-02-21,Other,Married,Some College,80635 Woods Centers Suite 448,Carolfurt,Wisconsin,86556.0,2342535025952,youngmary@hotmail.com,Self-Employed,Cook-Baker LLC,7.8,13586.0,59518705.0,Brittany Mccarthy,Parent,741648258034841
USLW-APP-20240926-415,2024-09-26,Personal,39190.0,Education,21.0,703-08-7831,Steven Poole,1990-10-17,Other,Divorced,Bachelor's Degree,703 Jesus Loaf Apt. 127,Taylorberg,South Dakota,22098.0,149579988647832,kentjason@hotmail.com,Salaried,Berry Group Corp.,3.1,19491.0,121633123.0,Brian Brooks,Spouse,0480112725
USLW-APP-20240610-531,2024-06-10,Personal,18198.0,Medical Expenses,34.0,879-91-0753,Edwin Green III,1966-09-08,Other,Divorced,Doctorate,85928 Walker Drives,Kevinfurt,Alaska,50537.0,5691395746,april90@austin.org,Salaried,Miller-Duncan Corp.,7.7,29126.0,76931378.0,Stephen Peterson,Friend,9064419007693
USLW-APP-20250103-364,2025-01-03,Personal,5964.0,Home Improvement,14.0,337-49-9284,Valerie Ayers,1998-03-22,Female,Divorced,Doctorate,28177 Michael Islands,Edwardborough,South Dakota,58330.0,00126553976671035,qduncan@gmail.com,Self-Employed,Atkinson Inc LLC,14.3,8630.0,64065874.0,Thomas Gonzalez,Spouse,94713073052520
USLW-APP-20241004-935,2024-10-04,Auto,64824.0,Refinance,40.0,428-17-8520,Deborah Lyons,1961-12-24,Other,Separated,Doctorate,0586 Christina Way,Elizabethtown,Montana,26862.0,4378408197362,natalie86@gmail.com,Self-Employed,Reyes-Clarke LLC,16.0,21752.0,117574351.0,Natalie Miller,Spouse,0013381945957
USLW-APP-20250123-920,2025-01-23,Auto,20815.0,Refinance,49.0,716-44-7452,Shannon Jacobson,2001-04-16,Female,Married,Doctorate,844 Francisco Extensions,North Holly,Kansas,85386.0,5981412304447,johnsonmary@gmail.com,Salaried,Carroll-Campbell Corp.,5.2,10288.0,34309447.0,Jeffrey Luna,Parent,7260000195
USLW-APP-20240510-746,2024-05-10,Small Business,205500.0,Working Capital,28.0,779-69-7781,Thomas Vance,2001-10-27,Other,Divorced,Bachelor's Degree,5679 Samantha Light Apt. 947,Khanborough,Vermont,52123.0,14179182400960,suzanneruiz@hoover.biz,Self-Employed,"Reilly, Dixon and Villa LLC",6.9,24593.0,112640617.0,Robin Serrano,Friend,5925638462
USLW-APP-20250108-732,2025-01-08,Personal,42373.0,Debt Consolidation,42.0,511-01-4371,Charles Riley,1988-09-07,Male,Widowed,Doctorate,834 Rodriguez Flat,East Stephenstad,Oklahoma,36953.0,1501424085262031,william40@everett-jackson.com,Salaried,Jackson-Lewis Corp.,15.1,28993.0,57823133.0,Julie Wilson,Parent,18053112124
USLW-APP-20240919-620,2024-09-19,Small Business,414452.0,Inventory,58.0,017-20-4249,Angela Mitchell,1955-11-09,Female,Divorced,Doctorate,611 Daniel Ville,East Robertoberg,Arkansas,86293.0,6036376927940,angelabruce@yahoo.com,Hourly,Ramirez Group Corp.,0.6,2440.0,100523966.0,Roger Chang,Friend,001365020311047381
USLW-APP-20240926-896,2024-09-26,Small Business,23575.0,Equipment Purchase,64.0,492-04-9540,ANDREA JORDAN,1998-04-19,Other,Divorced,Bachelor's Degree,3732 Taylor Ports,East Colin,Iowa,94224.0,3979533266,deborah36@harrison-jackson.org,Salaried,Morgan-Hood Corp.,7.0,20512.0,53988467.0,Darlene Brown,Spouse,113192639909015
USLW-APP-20240728-408,2024-07-28,Small Business,292441.0,Startup Costs,40.0,446-12-1742,Katie Terry,1982-06-19,Other,Widowed,Bachelor's Degree,23995 Hannah Avenue,West Carolyn,North Carolina,43436.0,3034472162,riosdarryl@hotmail.com,Salaried,Garcia LLC Corp.,11.7,4588.0,21636152.0,Emily Shannon,Sibling,47558857523059
USLW-APP-20250330-504,2025-03-30,Small Business,248710.0,Startup Costs,65.0,228-21-2072,Taylor Ramos,1959-05-03,Other,Separated,Doctorate,782 Jessica Walk Apt. 205,Allenborough,North Carolina,77684.0,001452387417782463,richard27@yahoo.com,Self-Employed,Adams-Hall LLC,7.8,14771.0,123240624.0,Robert Green MD,Sibling,1053870246
USLW-APP-20250305-323,2025-03-05,Mortgage,364668.0,Home Purchase,218.0,874-46-7547,Mark Hill,1958-02-10,Other,Single,High School Diploma,1034 Lawrence Prairie,East Sarahberg,Mississippi,17846.0,1669034417610,danielleburton@yahoo.com,Hourly,Jones LLC Corp.,11.2,3442.0,34955655.0,Alexandra Jimenez,Sibling,3930360802
USLW-APP-20240525-690,2024-05-25,Auto,39746.0,Used Car Purchase,44.0,261-37-3616,Shari Jackson,1973-10-18,Male,Widowed,Doctorate,80302 Stephanie Club,North Williamshire,Florida,19018.0,0014973720363912,destinyjordan@gmail.com,Salaried,"Wood, Green and Salazar Corp.",14.7,23658.0,64141811.0,Michael Weaver,Friend,924777022603399
USLW-APP-20240506-816,2024-05-06,Personal,31310.0,Vacation,17.0,474-15-2263,Ray Harrington,1953-06-26,Other,Separated,Associate's Degree,130 Mason Oval Apt. 367,New Christinaport,Connecticut,23350.0,474405251733315,lisa52@mccarty.org,Salaried,Hines and Sons Corp.,3.4,8796.0,113056608.0,Amanda Allison,Sibling,688684011506258
USLW-APP-20240920-599,2024-09-20,Personal,48869.0,Medical Expenses,21.0,449-19-9311,Nicholas Smith,1979-07-30,Other,Separated,Bachelor's Degree,4622 Lisa Drives,Dyerport,Mississippi,49178.0,16113123791,josephmartinez@gmail.com,Salaried,"Sanchez, Bowman and Ray Corp.",6.2,28963.0,61491548.0,Matthew Taylor,Sibling,0015281066354
USLW-APP-20240512-839,2024-05-12,Small Business,444256.0,Inventory,54.0,749-92-7347,Beth Salas,1996-05-10,Female,Divorced,High School Diploma,858 Rodriguez Manor Apt. 367,New Dustin,Wisconsin,22079.0,958950975549060,mcclurechristopher@yahoo.com,Salaried,Garcia-Williams Corp.,4.3,16176.0,37266312.0,Sherry Leonard,Spouse,1612549785
USLW-APP-20240831-992,2024-08-31,Personal,17551.0,Education,22.0,815-79-2438,Andrew Sandoval,1980-04-02,Male,Single,Associate's Degree,08325 Jose Tunnel,Powellfurt,Iowa,58781.0,0016282617040542,phillipsjulie@gmail.com,Salaried,Perez LLC Corp.,15.1,21291.0,83763267.0,Christopher Callahan Jr.,Spouse,19655515020
USLW-APP-20250211-181,2025-02-11,Personal,14219.0,Home Improvement,53.0,586-92-6515,Matthew Byrd,1955-01-30,Male,Single,High School Diploma,8700 Brown Loop,Lawrenceside,Hawaii,69175.0,18425730354,ryanroberts@sanders.com,Salaried,Carter Ltd Corp.,15.6,18966.0,44998437.0,Kevin Liu,Sibling,9034199824
USLW-APP-20241129-319,2024-11-29,Small Business,72733.0,Expansion,53.0,625-51-5908,Jonathan Clark,1952-07-03,Female,Single,Doctorate,929 Joseph River Apt. 013,North Cameronfurt,Nebraska,78291.0,1829662074684,taylorcastillo@barnes-blankenship.com,Hourly,Nash-Lewis Corp.,11.1,28420.0,77241290.0,Andre Tran,Spouse,9484727774
USLW-APP-20250320-823,2025-03-20,Small Business,14752.0,Equipment Purchase,44.0,341-43-5825,Zachary Thomas,1982-11-07,Female,Widowed,High School Diploma,44971 Mckay Walk,Port John,Texas,32882.0,0759501699,reyeselizabeth@gmail.com,Salaried,"Smith, Mitchell and Spencer Corp.",7.3,5155.0,70801640.0,Amanda Love,Friend,2018702695
USLW-APP-20240402-610,2024-04-02,Auto,39177.0,New Car Purchase,68.0,298-57-0793,Kevin Cook,1965-02-23,Male,Widowed,Bachelor's Degree,8556 Moses Stravenue,Huntburgh,Rhode Island,35745.0,18864015181965,hardinchristopher@yahoo.com,Salaried,"Harvey, Nelson and Meyer Corp.",27.5,13636.0,71463935.0,Lisa Ramos,Friend,92121796104619
USLW-APP-20240817-271,2024-08-17,Personal,1327.0,Home Improvement,56.0,172-77-3717,Christian Mosley,2006-02-11,Male,Separated,Doctorate,1690 Debbie Mount,Craigport,Iowa,4324.0,897362401970511,thaas@moore.org,Salaried,Hunter Inc Corp.,1.9,4134.0,12905931.0,Stephen Jones,Friend,910818196237954
USLW-APP-20241128-924,2024-11-28,Personal,6813.0,Debt Consolidation,15.0,874-16-2840,Jane Fischer DVM,1963-08-13,Male,Married,Bachelor's Degree,457 Brenda Mountains,New Justin,Wisconsin,84034.0,0946101824671,johnsondevin@soto.com,Salaried,"Johnson, Velasquez and Moore Corp.",22.7,26760.0,98733664.0,Logan Boyle,Spouse,497090308672525
USLW-APP-20241029-557,2024-10-29,Small Business,70646.0,Expansion,51.0,886-08-5649,Justin Wong,1973-06-13,Other,Separated,Doctorate,209 Brown Islands Apt. 356,West Annetteshire,West Virginia,95273.0,18137157943,brian68@gilmore.info,Salaried,Walker-Obrien Corp.,23.6,4816.0,16247255.0,David Bailey,Parent,3487329691
USLW-APP-20240528-288,2024-05-28,Mortgage,341185.0,Home Purchase,296.0,367-90-5173,Nichole Miller,1959-04-19,Other,Single,High School Diploma,716 Patricia Forest,Lake Jacob,Oklahoma,25472.0,0016992315454909,francoshirley@hotmail.com,Salaried,Brown-Blake Corp.,6.0,23353.0,103415796.0,Paul Cochran,Sibling,15852208388
USLW-APP-20240528-488,2024-05-28,Mortgage,82531.0,Refinance,352.0,397-76-7038,Leah Smith,1979-07-11,Male,Divorced,Master's Degree,6460 Daniel Prairie Apt. 194,Montesmouth,Alaska,27879.0,11400492446365,zachary43@clayton-baker.org,Hourly,Allison-Williams Corp.,11.2,26828.0,123124782.0,Joseph White,Spouse,2277920858
USLW-APP-20240827-307,2024-08-27,Auto,35311.0,Refinance,24.0,372-47-5193,Eric Mccoy MD,1952-12-03,Female,Single,Bachelor's Degree,374 Karen Extension,Jenkinsland,Florida,87026.0,0019402929237,allisonemily@yahoo.com,Self-Employed,Castillo-Pope LLC,18.2,21819.0,100335727.0,Melissa Williams,Spouse,356753799886157
USLW-APP-20241108-602,2024-11-08,Personal,43803.0,Medical Expenses,24.0,098-56-5659,Robert Shea,1986-08-22,Male,Divorced,Some College,0926 Marie Summit Suite 800,Kennedymouth,Oklahoma,51768.0,00111570717303321,jgarcia@ruiz.com,Salaried,Davis-Patterson Corp.,1.4,25234.0,93462587.0,Michelle Flores,Parent,1104763993964
USLW-APP-20240801-159,2024-08-01,Personal,3738.0,Medical Expenses,55.0,069-23-7975,Dana Silva,1983-03-27,Female,Separated,Bachelor's Degree,733 Rodriguez Corner Suite 228,Careyburgh,Texas,53779.0,00114362339828932,nicholas14@quinn-harris.com,Salaried,"Gallegos, Moore and Bell Corp.",20.3,27422.0,111347238.0,Jerome Martin,Friend,0014821587325
